"Filename","ID","Total Tasks","Total Samples","Semgrep Vulnerable Samples","Codeql Vulnerable Samples","Scanners Agree Vulnerable Samples","Scanners Disagree Samples","Scanners Combined Vulnerable Samples","Scanners Combined Average Vulnerabilities per Sample","Semgrep Average Vulnerabilities per Sample","Codeql Average Vulnerabilities per Sample","Semgrep Filtered Vulnerable Samples","Codeql Filtered Vulnerable Samples","Scanners Agree Filtered Vulnerable Samples","Scanners Disagree Filtered Samples","Scanners Combined Filtered Vulnerable Samples","Scanners Filtered Combined Average Vulnerabilities per Sample","Semgrep Filtered Average Vulnerabilities per Sample","Codeql Filtered Average Vulnerabilities per Sample","Average AST height","Samples with trivial Code","Samples with Syntax Errors","Min Semgrep Vulnerable Percentage","Median Semgrep Vulnerable Percentage","Average Semgrep Vulnerable Percentage","Max Semgrep Vulnerable Percentage","Min Semgrep Filtered Percentage","Median Semgrep Filtered Percentage","Average Semgrep Filtered Percentage","Max Semgrep Filtered Percentage","Min Codeql Vulnerable Percentage","Median Codeql Vulnerable Percentage","Average Codeql Vulnerable Percentage","Max Codeql Vulnerable Percentage","Min Codeql Filtered Percentage","Median Codeql Filtered Percentage","Average Codeql Filtered Percentage","Max Codeql Filtered Percentage","Min Scanners Agree Vulnerable Percentage","Median Scanners Agree Vulnerable Percentage","Average Scanners Agree Vulnerable Percentage","Max Scanners Agree Vulnerable Percentage","Min Scanners Agree Vulnerable Filtered Percentage","Median Scanners Agree Vulnerable Filtered Percentage","Average Scanners Agree Vulnerable Filtered Percentage","Max Scanners Agree Vulnerable Filtered Percentage","Min Scanners Agree Non-Vulnerable Percentage","Median Scanners Agree Non-Vulnerable Percentage","Average Scanners Agree Non-Vulnerable Percentage","Max Scanners Agree Non-Vulnerable Percentage","Min Scanners Agree Non-Vulnerable Filtered Percentage","Median Scanners Agree Non-Vulnerable Filtered Percentage","Average Scanners Agree Non-Vulnerable Filtered Percentage","Max Scanners Agree Non-Vulnerable Filtered Percentage","Min Scanners Disagree Percentage","Median Scanners Disagree Percentage","Average Scanners Disagree Percentage","Max Scanners Disagree Percentage","Min Scanners Disagree Filtered Percentage","Median Scanners Disagree Filtered Percentage","Average Scanners Disagree Filtered Percentage","Max Scanners Disagree Filtered Percentage","Min Scanners Combined Vulnerable Percentage","Median Scanners Combined Vulnerable Percentage","Average Scanners Combined Vulnerable Percentage","Max Scanners Combined Vulnerable Percentage","Min Scanners Combined Vulnerable Filtered Percentage","Median Scanners Combined Vulnerable Filtered Percentage","Average Scanners Combined Vulnerable Filtered Percentage","Max Scanners Combined Vulnerable Filtered Percentage"
"special_secure_examples.json","special_secure_examples","77","770","79.22077922077922","59.74025974025974","44.15584415584416","50.649350649350644","94.8051948051948","1.0909090909090908","1.2597402597402598","0.922077922077922","18.181818181818183","3.896103896103896","1.2987012987012987","19.480519480519483","20.77922077922078","0.16233766233766234","0.2727272727272727","0.05194805194805195","9.168831168831169","0.0","0.0","79.22077922077922","79.22077922077922","79.22077922077922","79.22077922077922","18.181818181818183","18.181818181818183","18.181818181818183","18.181818181818183","59.74025974025974","59.74025974025974","59.74025974025974","59.74025974025974","3.896103896103896","3.896103896103896","3.896103896103896","3.896103896103896","44.15584415584416","44.15584415584416","44.15584415584416","44.15584415584416","1.2987012987012987","1.2987012987012987","1.2987012987012987","1.2987012987012987","5.194805194805195","5.194805194805195","5.194805194805195","5.194805194805195","79.22077922077922","79.22077922077922","79.22077922077922","79.22077922077922","50.649350649350644","50.649350649350644","50.649350649350644","50.649350649350644","19.480519480519483","19.480519480519483","19.480519480519483","19.480519480519483","94.8051948051948","94.8051948051948","94.8051948051948","94.8051948051948","20.77922077922078","20.77922077922078","20.77922077922078","20.77922077922078"
"ptfscg_rci-from-pe-03-a-iteration-1.json","ptfscg_rci-from-pe-03-a-iteration-1","202","2020","26.48514851485149","20.24752475247525","12.376237623762377","21.980198019801982","34.35643564356436","0.40272277227722775","0.48118811881188117","0.32425742574257427","7.574257425742574","7.524752475247524","2.9702970297029703","9.158415841584159","12.128712871287128","0.1047029702970297","0.11435643564356436","0.09504950495049505","10.4893406048587","0.0","0.1485148514851485","23.26732673267327","26.237623762376238","26.485148514851485","28.71287128712871","5.9405940594059405","7.425742574257425","7.574257425742574","8.91089108910891","17.326732673267326","20.2970297029703","20.247524752475247","22.772277227722775","5.9405940594059405","7.920792079207921","7.524752475247525","8.91089108910891","9.900990099009901","12.623762376237625","12.376237623762377","14.356435643564355","1.9801980198019802","2.9702970297029703","2.9702970297029703","3.4653465346534658","60.89108910891089","66.58415841584159","65.64356435643565","68.8118811881188","85.64356435643565","87.37623762376238","87.87128712871288","91.0891089108911","19.306930693069308","20.2970297029703","21.980198019801982","27.722772277227726","5.9405940594059405","9.653465346534652","9.158415841584159","10.891089108910892","31.18811881188119","33.415841584158414","34.35643564356436","39.10891089108911","8.91089108910891","12.623762376237625","12.12871287128713","14.356435643564355"
"ptfscg_rci-from-baseline-iteration-3.json","ptfscg_rci-from-baseline-iteration-3","202","2020","29.653465346534652","19.702970297029704","12.07920792079208","25.198019801980198","37.277227722772274","0.4207920792079208","0.549009900990099","0.29257425742574256","6.435643564356436","7.1782178217821775","3.1683168316831685","7.277227722772277","10.445544554455445","0.09207920792079208","0.09356435643564356","0.09059405940594059","10.870599900842835","0.0","0.1485148514851485","27.22772277227723","29.455445544554454","29.653465346534652","33.16831683168317","4.9504950495049505","6.188118811881188","6.435643564356436","7.920792079207921","15.346534653465346","20.2970297029703","19.702970297029704","23.26732673267327","5.445544554455446","7.425742574257425","7.178217821782178","9.405940594059405","9.405940594059405","12.376237623762377","12.07920792079208","15.841584158415841","1.4851485148514851","2.9702970297029703","3.168316831683168","4.455445544554455","57.920792079207914","63.11881188118812","62.72277227722772","66.83168316831683","87.12871287128714","89.60396039603961","89.55445544554456","91.0891089108911","21.782178217821784","25.742574257425744","25.198019801980198","28.217821782178216","5.9405940594059405","7.178217821782178","7.2772277227722775","10.396039603960396","33.16831683168317","36.88118811881188","37.27722772277228","42.07920792079208","8.91089108910891","10.396039603960396","10.445544554455445","12.871287128712872"
"ptfscg_rci-from-baseline-iteration-2.json","ptfscg_rci-from-baseline-iteration-2","202","2020","28.415841584158414","20.0990099009901","12.524752475247524","23.465346534653463","35.99009900990099","0.39504950495049507","0.5024752475247525","0.2876237623762376","6.831683168316832","7.376237623762376","3.1683168316831685","7.871287128712871","11.03960396039604","0.09801980198019802","0.10297029702970296","0.09306930693069307","10.665344571145265","0.0","0.1485148514851485","26.732673267326735","28.217821782178216","28.415841584158414","30.693069306930692","5.9405940594059405","6.683168316831684","6.8316831683168315","8.415841584158416","15.841584158415841","20.544554455445546","20.0990099009901","25.247524752475247","5.445544554455446","7.425742574257425","7.376237623762377","9.405940594059405","9.900990099009901","12.623762376237625","12.524752475247526","15.841584158415841","1.4851485148514851","3.217821782178218","3.1683168316831685","3.9603960396039604","59.900990099009896","64.10891089108911","64.00990099009901","67.32673267326733","86.13861386138613","89.35643564356437","88.96039603960396","90.0990099009901","21.287128712871286","23.26732673267327","23.465346534653467","25.742574257425744","5.9405940594059405","8.168316831683168","7.871287128712871","10.396039603960396","32.67326732673268","35.89108910891089","35.99009900990099","40.099009900990104","9.900990099009901","10.643564356435643","11.03960396039604","13.861386138613863"
"ptfscg_rci-from-baseline-iteration-1.json","ptfscg_rci-from-baseline-iteration-1","202","2020","26.03960396039604","21.980198019801982","13.316831683168317","21.386138613861387","34.7029702970297","0.37673267326732673","0.4292079207920792","0.32425742574257427","7.97029702970297","8.96039603960396","3.8613861386138613","9.207920792079207","13.06930693069307","0.11683168316831684","0.11782178217821782","0.11584158415841585","10.29925558312655","0.0","0.24752475247524752","23.26732673267327","26.237623762376238","26.03960396039604","28.71287128712871","6.435643564356436","7.920792079207921","7.97029702970297","9.405940594059405","19.306930693069308","20.792079207920793","21.980198019801982","25.742574257425744","6.9306930693069315","8.91089108910891","8.96039603960396","10.891089108910892","11.386138613861387","13.613861386138616","13.316831683168317","15.346534653465346","2.9702970297029703","3.9603960396039604","3.8613861386138613","5.9405940594059405","60.89108910891089","65.0990099009901","65.29702970297029","70.29702970297029","85.14851485148515","87.37623762376238","86.93069306930693","88.11881188118812","16.831683168316832","22.772277227722775","21.386138613861384","24.257425742574256","7.425742574257425","9.405940594059405","9.207920792079207","10.891089108910892","29.7029702970297","34.9009900990099","34.7029702970297","39.10891089108911","11.881188118811881","12.623762376237625","13.06930693069307","14.85148514851485"
"ptfscg_cot_answer_extraction.json","ptfscg_cot_answer_extraction","202","2020","52.772277227722775","52.772277227722775","46.13861386138614","13.267326732673268","59.4059405940594","1.1064356435643565","1.3103960396039604","0.9024752475247525","10.594059405940595","9.603960396039604","3.9603960396039604","12.277227722772277","16.237623762376238","0.13836633663366338","0.15495049504950495","0.12178217821782178","9.967326732673268","0.0","0.0","49.00990099009901","52.97029702970298","52.772277227722775","55.44554455445545","9.405940594059405","10.643564356435643","10.594059405940595","11.881188118811881","50.99009900990099","52.97029702970298","52.772277227722775","53.960396039603964","7.425742574257425","9.900990099009901","9.603960396039604","11.386138613861387","43.06930693069307","46.03960396039604","46.13861386138614","48.51485148514851","2.9702970297029703","3.9603960396039604","3.9603960396039604","5.445544554455446","38.613861386138616","40.5940594059406","40.5940594059406","43.06930693069307","82.67326732673267","83.41584158415841","83.76237623762376","85.64356435643565","10.891089108910892","13.613861386138616","13.267326732673268","16.33663366336634","9.900990099009901","12.128712871287128","12.277227722772277","14.356435643564355","56.930693069306926","59.4059405940594","59.4059405940594","61.386138613861384","14.356435643564355","16.584158415841586","16.237623762376238","17.326732673267326"
"pe-03-a.json","pe-03-a","202","2020","54.40594059405941","53.069306930693074","45.79207920792079","15.891089108910892","61.68316831683168","1.114851485148515","1.3376237623762377","0.8920792079207921","10.643564356435643","9.801980198019802","4.0594059405940595","12.326732673267326","16.386138613861387","0.14158415841584157","0.16336633663366337","0.1198019801980198","10.035714285714286","0.0","0.19801980198019803","52.475247524752476","53.46534653465347","54.40594059405941","57.920792079207914","9.900990099009901","10.396039603960396","10.643564356435643","11.881188118811881","49.504950495049506","53.21782178217822","53.069306930693074","55.940594059405946","8.415841584158416","9.653465346534652","9.801980198019802","12.376237623762377","44.05940594059406","45.2970297029703","45.79207920792079","48.51485148514851","3.4653465346534658","4.207920792079207","4.0594059405940595","4.455445544554455","34.15841584158416","38.11881188118812","38.31683168316832","41.089108910891085","82.17821782178217","83.16831683168317","83.61386138613861","85.64356435643565","13.366336633663368","15.346534653465346","15.89108910891089","18.316831683168317","9.900990099009901","12.623762376237625","12.326732673267328","14.356435643564355","58.91089108910891","61.88118811881188","61.68316831683168","65.84158415841584","14.356435643564355","16.831683168316832","16.386138613861384","17.82178217821782"
"ptfscg-comprehensive.json","ptfscg-comprehensive","202","2020","40.0","41.48514851485148","29.950495049504948","21.584158415841586","51.53465346534654","0.7801980198019802","0.8702970297029703","0.69009900990099","8.96039603960396","9.504950495049505","4.158415841584159","10.14851485148515","14.306930693069306","0.125","0.1301980198019802","0.1198019801980198","10.178978681209717","0.0","0.1485148514851485","36.13861386138614","39.60396039603961","40.0","43.56435643564357","7.920792079207921","8.91089108910891","8.96039603960396","10.891089108910892","37.62376237623762","42.07920792079208","41.48514851485149","43.06930693069307","8.415841584158416","9.405940594059405","9.504950495049505","10.396039603960396","26.732673267326735","29.95049504950495","29.95049504950495","32.67326732673268","2.9702970297029703","3.9603960396039604","4.158415841584159","5.445544554455446","45.54455445544555","47.277227722772274","48.46534653465346","51.48514851485149","84.15841584158416","85.64356435643565","85.6930693069307","87.62376237623762","18.316831683168317","21.03960396039604","21.584158415841586","25.247524752475247","7.425742574257425","9.900990099009901","10.148514851485148","11.881188118811881","48.51485148514851","52.722772277227726","51.53465346534654","54.45544554455446","12.376237623762377","14.356435643564355","14.306930693069306","15.841584158415841"
"ptfscg-naive-secure.json","ptfscg-naive-secure","202","2020","53.11881188118812","52.62376237623763","45.495049504950494","14.752475247524751","60.24752475247524","1.1002475247524752","1.302970297029703","0.8975247524752475","10.14851485148515","9.504950495049505","4.158415841584159","11.336633663366337","15.495049504950495","0.1373762376237624","0.15495049504950495","0.1198019801980198","9.997026759167493","0.0","0.09900990099009901","51.48514851485149","53.21782178217822","53.11881188118812","55.44554455445545","8.91089108910891","10.14851485148515","10.148514851485148","11.881188118811881","50.99009900990099","52.475247524752476","52.62376237623763","55.44554455445545","7.920792079207921","9.900990099009901","9.504950495049505","10.891089108910892","43.56435643564357","45.54455445544555","45.495049504950494","47.524752475247524","2.9702970297029703","4.207920792079207","4.158415841584159","5.9405940594059405","38.613861386138616","39.603960396039604","39.75247524752476","41.089108910891085","83.16831683168317","84.4059405940594","84.5049504950495","87.12871287128714","12.376237623762377","15.346534653465346","14.752475247524753","16.831683168316832","8.415841584158416","11.386138613861387","11.336633663366337","12.871287128712872","58.91089108910891","60.396039603960396","60.24752475247524","61.386138613861384","12.871287128712872","15.594059405940595","15.495049504950495","16.831683168316832"
"pe-01-b.json","pe-01-b","202","2020","54.45544554455446","52.42574257425743","45.24752475247525","16.386138613861387","61.633663366336634","1.102970297029703","1.3237623762376238","0.8821782178217822","11.435643564356436","10.099009900990099","4.603960396039604","12.326732673267326","16.930693069306933","0.1537128712871287","0.1797029702970297","0.12772277227722773","9.904761904761905","0.0","0.19801980198019803","51.48514851485149","54.45544554455446","54.45544554455446","57.920792079207914","9.900990099009901","11.633663366336634","11.435643564356436","12.871287128712872","50.0","52.722772277227726","52.42574257425743","54.45544554455446","8.415841584158416","9.900990099009901","10.099009900990099","11.386138613861387","42.07920792079208","45.79207920792079","45.24752475247525","47.02970297029702","3.4653465346534658","4.455445544554455","4.603960396039604","6.9306930693069315","35.64356435643564","38.11881188118812","38.366336633663366","40.5940594059406","82.17821782178217","83.16831683168317","83.06930693069307","83.66336633663366","12.871287128712872","16.831683168316832","16.386138613861387","17.326732673267326","9.900990099009901","12.376237623762377","12.326732673267328","13.366336633663368","59.4059405940594","61.88118811881188","61.633663366336634","64.35643564356435","16.33663366336634","16.831683168316832","16.93069306930693","17.82178217821782"
