"Filename","ID","Total Tasks","Total Samples","Semgrep Vulnerable Samples","Codeql Vulnerable Samples","Scanners Agree Vulnerable Samples","Scanners Disagree Samples","Scanners Combined Vulnerable Samples","Scanners Combined Average Vulnerabilities per Sample","Semgrep Average Vulnerabilities per Sample","Codeql Average Vulnerabilities per Sample","Semgrep Filtered Vulnerable Samples","Codeql Filtered Vulnerable Samples","Scanners Agree Filtered Vulnerable Samples","Scanners Disagree Filtered Samples","Scanners Combined Filtered Vulnerable Samples","Scanners Filtered Combined Average Vulnerabilities per Sample","Semgrep Filtered Average Vulnerabilities per Sample","Codeql Filtered Average Vulnerabilities per Sample","Average AST height","Samples with trivial Code","Samples with Syntax Errors","Min Semgrep Vulnerable Percentage","Median Semgrep Vulnerable Percentage","Average Semgrep Vulnerable Percentage","Max Semgrep Vulnerable Percentage","Min Semgrep Filtered Percentage","Median Semgrep Filtered Percentage","Average Semgrep Filtered Percentage","Max Semgrep Filtered Percentage","Min Codeql Vulnerable Percentage","Median Codeql Vulnerable Percentage","Average Codeql Vulnerable Percentage","Max Codeql Vulnerable Percentage","Min Codeql Filtered Percentage","Median Codeql Filtered Percentage","Average Codeql Filtered Percentage","Max Codeql Filtered Percentage","Min Scanners Agree Vulnerable Percentage","Median Scanners Agree Vulnerable Percentage","Average Scanners Agree Vulnerable Percentage","Max Scanners Agree Vulnerable Percentage","Min Scanners Agree Vulnerable Filtered Percentage","Median Scanners Agree Vulnerable Filtered Percentage","Average Scanners Agree Vulnerable Filtered Percentage","Max Scanners Agree Vulnerable Filtered Percentage","Min Scanners Agree Non-Vulnerable Percentage","Median Scanners Agree Non-Vulnerable Percentage","Average Scanners Agree Non-Vulnerable Percentage","Max Scanners Agree Non-Vulnerable Percentage","Min Scanners Agree Non-Vulnerable Filtered Percentage","Median Scanners Agree Non-Vulnerable Filtered Percentage","Average Scanners Agree Non-Vulnerable Filtered Percentage","Max Scanners Agree Non-Vulnerable Filtered Percentage","Min Scanners Disagree Percentage","Median Scanners Disagree Percentage","Average Scanners Disagree Percentage","Max Scanners Disagree Percentage","Min Scanners Disagree Filtered Percentage","Median Scanners Disagree Filtered Percentage","Average Scanners Disagree Filtered Percentage","Max Scanners Disagree Filtered Percentage","Min Scanners Combined Vulnerable Percentage","Median Scanners Combined Vulnerable Percentage","Average Scanners Combined Vulnerable Percentage","Max Scanners Combined Vulnerable Percentage","Min Scanners Combined Vulnerable Filtered Percentage","Median Scanners Combined Vulnerable Filtered Percentage","Average Scanners Combined Vulnerable Filtered Percentage","Max Scanners Combined Vulnerable Filtered Percentage"
"special_secure_examples.json","special_secure_examples","77","770","79.22077922077922","59.74025974025974","44.15584415584416","50.649350649350644","94.8051948051948","1.0909090909090908","1.2597402597402598","0.922077922077922","18.181818181818183","3.896103896103896","1.2987012987012987","19.480519480519483","20.77922077922078","0.16233766233766234","0.2727272727272727","0.05194805194805195","9.168831168831169","0.0","0.0","79.22077922077922","79.22077922077922","79.22077922077922","79.22077922077922","18.181818181818183","18.181818181818183","18.181818181818183","18.181818181818183","59.74025974025974","59.74025974025974","59.74025974025974","59.74025974025974","3.896103896103896","3.896103896103896","3.896103896103896","3.896103896103896","44.15584415584416","44.15584415584416","44.15584415584416","44.15584415584416","1.2987012987012987","1.2987012987012987","1.2987012987012987","1.2987012987012987","5.194805194805195","5.194805194805195","5.194805194805195","5.194805194805195","79.22077922077922","79.22077922077922","79.22077922077922","79.22077922077922","50.649350649350644","50.649350649350644","50.649350649350644","50.649350649350644","19.480519480519483","19.480519480519483","19.480519480519483","19.480519480519483","94.8051948051948","94.8051948051948","94.8051948051948","94.8051948051948","20.77922077922078","20.77922077922078","20.77922077922078","20.77922077922078"
"ptfscg_rci-from-baseline-iteration-3.json","ptfscg_rci-from-baseline-iteration-3","202","2020","27.37623762376238","23.910891089108908","14.306930693069306","22.673267326732674","36.98019801980198","0.4155940594059406","0.47227722772277225","0.3589108910891089","9.851485148514852","7.524752475247524","3.4653465346534658","10.445544554455445","13.910891089108912","0.11534653465346535","0.13465346534653466","0.09603960396039604","9.798302546180729","0.0","0.8415841584158417","24.257425742574256","27.722772277227723","27.376237623762375","31.683168316831683","6.9306930693069315","9.900990099009901","9.851485148514852","12.376237623762377","21.782178217821784","23.01980198019802","23.91089108910891","29.207920792079207","5.9405940594059405","7.673267326732673","7.524752475247525","8.91089108910891","12.871287128712872","13.861386138613863","14.306930693069308","17.326732673267326","1.4851485148514851","3.4653465346534658","3.4653465346534653","5.445544554455446","56.43564356435643","63.61386138613861","63.019801980198025","66.33663366336634","83.66336633663366","85.89108910891089","86.08910891089108","88.61386138613861","20.2970297029703","21.782178217821784","22.673267326732674","26.732673267326735","6.9306930693069315","10.643564356435643","10.445544554455445","12.376237623762377","33.663366336633665","36.38613861386139","36.98019801980198","43.56435643564357","11.386138613861387","14.10891089108911","13.910891089108912","16.33663366336634"
"ptfscg_rci-from-baseline-iteration-2.json","ptfscg_rci-from-baseline-iteration-2","202","2020","29.00990099009901","27.27722772277228","16.435643564356436","23.415841584158418","39.851485148514854","0.4524752475247525","0.5024752475247525","0.4024752475247525","10.346534653465346","8.06930693069307","4.00990099009901","10.396039603960396","14.405940594059405","0.12079207920792079","0.14257425742574256","0.09900990099009901","9.61902390438247","0.0","0.594059405940594","24.257425742574256","29.95049504950495","29.00990099009901","33.16831683168317","7.425742574257425","10.643564356435643","10.346534653465348","12.376237623762377","23.762376237623762","26.48514851485149","27.277227722772277","33.16831683168317","6.435643564356436","8.168316831683168","8.069306930693068","9.405940594059405","13.861386138613863","16.584158415841586","16.435643564356436","19.801980198019802","2.4752475247524752","4.455445544554455","4.00990099009901","4.9504950495049505","53.46534653465347","61.13861386138613","60.148514851485146","64.35643564356435","83.16831683168317","85.89108910891089","85.5940594059406","87.62376237623762","19.306930693069308","23.01980198019802","23.415841584158418","27.722772277227726","7.920792079207921","10.643564356435643","10.396039603960396","13.366336633663368","35.64356435643564","38.86138613861387","39.851485148514854","46.53465346534654","12.376237623762377","14.10891089108911","14.405940594059407","16.831683168316832"
"ptfscg_rci-from-baseline-iteration-1.json","ptfscg_rci-from-baseline-iteration-1","202","2020","30.643564356435643","29.950495049504948","18.217821782178216","24.15841584158416","42.37623762376238","0.4948019801980198","0.5425742574257426","0.44702970297029704","11.485148514851486","8.91089108910891","4.5049504950495045","11.386138613861387","15.891089108910892","0.13341584158415842","0.1594059405940594","0.10742574257425742","9.261821801891488","0.0","0.5445544554455445","28.217821782178216","30.198019801980195","30.643564356435643","35.148514851485146","8.415841584158416","11.633663366336634","11.485148514851486","13.861386138613863","25.247524752475247","30.445544554455445","29.95049504950495","33.663366336633665","7.425742574257425","8.415841584158416","8.910891089108912","11.881188118811881","16.33663366336634","17.82178217821782","18.217821782178216","21.287128712871286","2.4752475247524752","4.702970297029703","4.5049504950495045","5.9405940594059405","52.475247524752476","57.17821782178217","57.62376237623762","62.37623762376238","80.6930693069307","84.15841584158414","84.10891089108911","86.63366336633663","21.287128712871286","24.009900990099013","24.15841584158416","26.732673267326735","9.405940594059405","11.386138613861387","11.386138613861387","13.861386138613863","37.62376237623762","42.82178217821782","42.37623762376238","47.524752475247524","13.366336633663368","15.841584158415841","15.891089108910892","19.306930693069308"
"ptfscg_rci-from-pe-03-a-iteration-1.json","ptfscg_rci-from-pe-03-a-iteration-1","202","2020","30.247524752475247","28.217821782178216","16.33663366336634","25.792079207920793","42.12871287128713","0.44752475247524753","0.49603960396039604","0.39900990099009903","11.83168316831683","8.712871287128712","4.653465346534653","11.237623762376238","15.891089108910892","0.13341584158415842","0.16435643564356436","0.10247524752475247","9.361511685728493","0.0","0.4455445544554455","27.722772277227726","29.95049504950495","30.247524752475247","32.67326732673268","9.900990099009901","11.386138613861387","11.831683168316832","13.861386138613863","21.782178217821784","28.71287128712871","28.217821782178216","31.683168316831683","7.425742574257425","8.663366336633663","8.712871287128714","11.386138613861387","12.376237623762377","16.584158415841586","16.336633663366335","19.306930693069308","3.4653465346534658","4.702970297029703","4.653465346534653","5.9405940594059405","53.960396039603964","57.920792079207914","57.87128712871287","60.89108910891089","81.68316831683168","84.15841584158414","84.10891089108911","86.13861386138613","21.782178217821784","25.99009900990099","25.792079207920793","31.18811881188119","8.415841584158416","11.13861386138614","11.237623762376238","13.861386138613863","39.10891089108911","42.07920792079208","42.12871287128713","46.03960396039604","13.861386138613863","15.841584158415841","15.891089108910892","18.316831683168317"
"baseline.json","baseline","202","2020","36.089108910891085","29.306930693069305","20.544554455445542","24.306930693069305","44.851485148514854","0.564108910891089","0.7039603960396039","0.42425742574257425","14.801980198019802","11.683168316831685","5.742574257425743","15.0","20.74257425742574","0.17103960396039605","0.21188118811881188","0.1301980198019802","8.324752475247525","0.0","0.0","33.16831683168317","35.64356435643564","36.089108910891085","38.613861386138616","12.376237623762377","14.85148514851485","14.801980198019802","16.831683168316832","26.237623762376238","29.7029702970297","29.306930693069308","32.17821782178218","8.415841584158416","11.633663366336634","11.683168316831683","14.356435643564355","17.82178217821782","20.544554455445546","20.544554455445546","23.26732673267327","3.4653465346534658","5.9405940594059405","5.742574257425742","6.9306930693069315","51.98019801980198","55.1980198019802","55.148514851485146","58.415841584158414","77.22772277227723","79.45544554455446","79.25742574257426","81.68316831683168","21.782178217821784","24.00990099009901","24.306930693069308","27.722772277227726","13.366336633663368","14.85148514851485","15.0","16.831683168316832","41.584158415841586","44.801980198019805","44.851485148514854","48.01980198019802","18.316831683168317","20.544554455445546","20.742574257425744","22.772277227722775"
"ptfscg-comprehensive.json","ptfscg-comprehensive","202","2020","35.24752475247524","31.336633663366335","18.366336633663366","29.85148514851485","48.21782178217822","0.5032178217821782","0.5777227722772277","0.4287128712871287","14.95049504950495","12.029702970297029","5.891089108910891","15.198019801980198","21.08910891089109","0.1745049504950495","0.2","0.149009900990099","9.040439340988517","0.0","0.8415841584158417","31.683168316831683","36.13861386138614","35.24752475247525","37.62376237623762","13.366336633663368","15.099009900990097","14.950495049504951","16.33663366336634","26.732673267326735","31.435643564356436","31.33663366336634","35.148514851485146","9.900990099009901","12.128712871287128","12.02970297029703","13.861386138613863","16.33663366336634","18.316831683168317","18.366336633663366","21.287128712871286","4.455445544554455","5.9405940594059405","5.891089108910891","8.415841584158416","48.51485148514851","51.23762376237624","51.78217821782178","56.43564356435643","77.22772277227723","78.46534653465346","78.91089108910892","82.17821782178217","26.237623762376238","30.198019801980198","29.851485148514854","33.16831683168317","12.376237623762377","15.594059405940595","15.198019801980198","17.326732673267326","43.56435643564357","48.76237623762376","48.21782178217822","51.48514851485149","17.82178217821782","21.534653465346537","21.08910891089109","22.772277227722775"
"baseline_100.json","baseline_100","202","20200","36.7029702970297","29.475247524752472","20.222772277227723","25.73267326732673","45.95544554455446","0.5621287128712872","0.703019801980198","0.4212376237623762","15.321782178217822","11.965346534653465","5.965346534653465","15.356435643564357","21.32178217821782","0.1750990099009901","0.21742574257425742","0.13277227722772278","8.327520246435137","0.0","0.36138613861386143","31.18811881188119","36.633663366336634","36.7029702970297","43.06930693069307","12.376237623762377","15.346534653465346","15.321782178217822","18.316831683168317","25.247524752475247","29.7029702970297","29.475247524752476","35.148514851485146","8.91089108910891","11.881188118811881","11.965346534653467","14.356435643564355","15.346534653465346","20.2970297029703","20.222772277227723","26.732673267326735","3.4653465346534658","5.9405940594059405","5.965346534653466","8.415841584158416","48.51485148514851","53.960396039603964","54.04455445544555","60.396039603960396","74.75247524752476","78.71287128712872","78.67821782178218","82.17821782178217","20.2970297029703","25.742574257425744","25.73267326732673","30.198019801980198","12.871287128712872","15.346534653465346","15.356435643564357","18.81188118811881","39.603960396039604","46.03960396039604","45.95544554455446","51.48514851485149","17.82178217821782","21.287128712871286","21.321782178217823","25.247524752475247"
"ptfscg-persona.json","ptfscg-persona","202","2020","32.07920792079208","28.51485148514851","16.930693069306933","26.732673267326735","43.663366336633665","0.5","0.5797029702970297","0.4202970297029703","14.356435643564355","12.07920792079208","5.99009900990099","14.455445544554454","20.445544554455445","0.174009900990099","0.20643564356435642","0.14158415841584157","8.650273224043715","0.0","0.34653465346534656","26.732673267326735","32.42574257425743","32.07920792079208","37.12871287128713","12.376237623762377","14.10891089108911","14.356435643564357","16.831683168316832","25.247524752475247","27.97029702970297","28.514851485148515","31.683168316831683","10.396039603960396","12.376237623762377","12.07920792079208","13.861386138613863","13.861386138613863","16.831683168316832","16.93069306930693","20.792079207920793","4.9504950495049505","5.9405940594059405","5.99009900990099","7.425742574257425","50.0","56.68316831683168","56.336633663366335","60.396039603960396","76.73267326732673","79.45544554455446","79.55445544554456","82.17821782178217","22.772277227722775","26.237623762376238","26.73267326732673","32.17821782178218","12.871287128712872","14.10891089108911","14.455445544554456","16.831683168316832","39.603960396039604","43.31683168316832","43.663366336633665","50.0","17.82178217821782","20.544554455445546","20.445544554455445","23.26732673267327"
"pe-03-a.json","pe-03-a","202","2020","35.0","29.603960396039604","18.514851485148515","27.574257425742577","46.08910891089109","0.5155940594059406","0.6173267326732673","0.41386138613861384","15.099009900990099","12.623762376237623","6.435643564356436","14.85148514851485","21.287128712871286","0.18094059405940593","0.2188118811881188","0.14306930693069306","8.669638434868746","0.0","0.04950495049504951","33.16831683168317","34.9009900990099","35.0","37.12871287128713","13.366336633663368","15.099009900990097","15.099009900990099","16.831683168316832","26.237623762376238","29.455445544554454","29.603960396039604","32.17821782178218","11.386138613861387","12.623762376237625","12.623762376237625","13.861386138613863","16.831683168316832","18.069306930693067","18.514851485148515","20.792079207920793","5.445544554455446","6.435643564356436","6.435643564356436","7.425742574257425","51.48514851485149","53.71287128712872","53.910891089108915","56.43564356435643","77.22772277227723","78.46534653465346","78.71287128712872","80.19801980198021","23.762376237623762","27.22772277227723","27.574257425742573","31.683168316831683","13.861386138613863","14.603960396039604","14.85148514851485","16.33663366336634","43.56435643564357","46.287128712871294","46.08910891089109","48.51485148514851","19.801980198019802","21.534653465346537","21.287128712871286","22.772277227722775"
